"Year","State","Process","Status","Measure","Chem","killer","Compound","Coumpound Value","Value","Stats"
"2673",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","PARAQUAT","61601"," ","AVG"
"2674",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ABAMECTIN","122804"," ","AVG"
"2675",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ACEQUINOCYL","6329"," ","AVG"
"2676",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050"," ","AVG"
"2677",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","BIFENAZATE","586","1.8","AVG"
"2678",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","1.4","AVG"
"2679",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857","6523"," ","AVG"
"2680",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," ","AVG"
"2681",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534"," ","AVG"
"2682",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","90100","1.5","AVG"
"2683",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," ","AVG"
"2684",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","CYFLUMETOFEN","138831"," ","AVG"
"2685",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ENDOSULFAN","79401"," ","AVG"
"2686",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ETOXAZOLE","107091"," ","AVG"
"2687",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","FENPYROXIMATE","129131"," ","AVG"
"2688",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","FLONICAMID","128016"," ","AVG"
"2689",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","FLUBENDIAMIDE","27602"," ","AVG"
"2690",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","HEXYTHIAZOX","128849"," ","AVG"
"2691",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","MALATHION","57701"," ","AVG"
"2692",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","MUSTARD OIL","4901"," ","AVG"
"2693",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","NALED","34401"," ","AVG"
"2694",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","NEEM OIL"," "," ","AVG"
"2695",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","NOVALURON","124002","2.4","AVG"
"2696",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE","67501"," ","AVG"
"2697",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","PYRETHRINS","69001"," ","AVG"
"2698",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","SPINETORAM","110007"," ","AVG"
"2699",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","SPIROMESIFEN","24875"," ","AVG"
"2700",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","SULFOXAFLOR","5210"," ","AVG"
"2701",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109"," ","AVG"
"2702",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL","61402"," ","AVG"
"2703",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","OTHER","CAPSAICIN","70701"," ","AVG"
"2704",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","OTHER","CHLOROPICRIN","81501"," ","AVG"
"2705",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","OTHER","DICHLOROPROPENE","29001"," ","AVG"
"2706",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","OTHER","HARPIN A B PROTEIN","6506"," ","AVG"
"2707",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","OTHER","MINERAL OIL","63502"," ","AVG"
"2708",2016,"FLORIDA"," ","BEARING - APPLICATIONS","MEASURED IN NUMBER","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809"," ","AVG"
"2709",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810","95","AVG"
"2710",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," ","AVG"
"2711",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BLAD","30006"," ","AVG"
"2712",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BOSCALID","128008"," ","AVG"
"2713",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CAPTAN","81301","99","AVG"
"2714",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CHLOROTHALONIL","81901"," ","AVG"
"2715",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401"," ","AVG"
"2716",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CYAZOFAMID","85651"," ","AVG"
"2717",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CYFLUFENAMID","555550","11","AVG"
"2718",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","97","AVG"
"2719",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE","128847"," ","AVG"
"2720",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FENHEXAMID","90209"," ","AVG"
"2721",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503","97","AVG"
"2722",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","FLUXAPYROXAD","138009"," ","AVG"
"2723",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","IPRODIONE","109801"," ","AVG"
"2724",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","ISOFETAMID","270000","62","AVG"
"2725",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","MANCOZEB","14504"," ","AVG"
"2726",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","MEFENOXAM","113502"," ","AVG"
"2727",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","MYCLOBUTANIL","128857"," ","AVG"
"2728",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","PENTHIOPYRAD","90112"," ","AVG"
"2729",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT","230000"," ","AVG"
"2730",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","POTASSIUM BICARBON.","73508"," ","AVG"
"2731",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","PROPICONAZOLE","122101"," ","AVG"
"2732",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100"," ","AVG"
"2733",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","PYRIMETHANIL","288201"," ","AVG"
"2734",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","QUINOLINE","55459"," ","AVG"
"2735",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS","6327"," ","AVG"
"2736",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","SULFUR","77501"," ","AVG"
"2737",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","TETRACONAZOLE","120603"," ","AVG"
"2738",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL","102001","98","AVG"
"2739",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","THIRAM","79801"," ","AVG"
"2740",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","TOTAL"," ","100","AVG"
"2741",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE","128879"," ","AVG"
"2742",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034"," ","AVG"
"2743",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601"," ","AVG"
"2744",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","HERBICIDE","HALOSULFURON-METHYL","128721"," ","AVG"
"2745",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","HERBICIDE","PARAQUAT","61601"," ","AVG"
"2746",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","HERBICIDE","TOTAL"," "," ","AVG"
"2747",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ABAMECTIN","122804"," ","AVG"
"2748",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ACEQUINOCYL","6329"," ","AVG"
"2749",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050"," ","AVG"
"2750",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BIFENAZATE","586","96","AVG"
"2751",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","44","AVG"
"2752",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857","6523"," ","AVG"
"2753",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," ","AVG"
"2754",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534"," ","AVG"
"2755",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","90100","94","AVG"
"2756",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," ","AVG"
"2757",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CYFLUMETOFEN","138831"," ","AVG"
"2758",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ENDOSULFAN","79401"," ","AVG"
"2759",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ETOXAZOLE","107091"," ","AVG"
"2760",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","FENPYROXIMATE","129131"," ","AVG"
"2761",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","FLONICAMID","128016"," ","AVG"
"2762",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","FLUBENDIAMIDE","27602"," ","AVG"
"2763",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","HEXYTHIAZOX","128849"," ","AVG"
"2764",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","MALATHION","57701"," ","AVG"
"2765",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","MUSTARD OIL","4901"," ","AVG"
"2766",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NALED","34401"," ","AVG"
"2767",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NEEM OIL"," "," ","AVG"
"2768",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NOVALURON","124002","96","AVG"
"2769",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE","67501"," ","AVG"
"2770",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","PYRETHRINS","69001"," ","AVG"
"2771",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPINETORAM","110007"," ","AVG"
"2772",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPIROMESIFEN","24875"," ","AVG"
"2773",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SULFOXAFLOR","5210"," ","AVG"
"2774",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109"," ","AVG"
"2775",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","TOTAL"," ","99","AVG"
"2776",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL","61402"," ","AVG"
"2777",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","CAPSAICIN","70701"," ","AVG"
"2778",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","CHLOROPICRIN","81501"," ","AVG"
"2779",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","DICHLOROPROPENE","29001"," ","AVG"
"2780",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","HARPIN A B PROTEIN","6506"," ","AVG"
"2781",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","MINERAL OIL","63502"," ","AVG"
"2782",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809"," ","AVG"
"2783",2016,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","TOTAL"," "," ","AVG"
"2784",2016,"FLORIDA"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","323,285,000"," "
"2785",2016,"FLORIDA","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","1,947,500"," "
"2786",2016,"FLORIDA"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"2787",2016,"FLORIDA"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","0"," "
"2788",2016,"FLORIDA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"2789",2016,"FLORIDA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN TONS","NOT SPECIFIED"," "," "," ","0"," "
"2790",2016,"FLORIDA"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","1,947,500"," "
"2791",2016,"MICHIGAN"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," "," "," "
"2792",2016,"MICHIGAN"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"2793",2016,"MICHIGAN"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," "," "," "
"2794",2016,"NEW YORK"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,260"," "
"2795",2016,"NEW YORK"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,400"," "
"2796",2016,"NEW YORK"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","11,844,000"," "
"2797",2016,"NEW YORK"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","50,400"," "
"2798",2016,"NEW YORK"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","40"," "
"2799",2016,"NEW YORK"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","11,844,000"," "
"2800",2016,"NEW YORK","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","50,400"," "
"2801",2016,"NEW YORK"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"2802",2016,"NEW YORK"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","0"," "
"2803",2016,"NEW YORK","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"2804",2016,"NEW YORK"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","50,400"," "
"2805",2016,"NORTH CAROLINA"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,100"," "
"2806",2016,"NORTH CAROLINA"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","1,200"," "
"2807",2016,"NORTH CAROLINA"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","24,684,000"," "
"2808",2016,"NORTH CAROLINA"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","132,000"," "
"2809",2016,"NORTH CAROLINA"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","120"," "
"2810",2016,"NORTH CAROLINA"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","24,684,000"," "
"2811",2016,"NORTH CAROLINA","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","132,000"," "
"2812",2016,"NORTH CAROLINA"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"2813",2016,"NORTH CAROLINA"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","0"," "
"2814",2016,"NORTH CAROLINA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"2815",2016,"NORTH CAROLINA"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","132,000"," "
"2816",2016,"OHIO"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," "," "," "
"2817",2016,"OHIO"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"2818",2016,"OHIO"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," "," "," "
"2819",2016,"OREGON"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","2,400"," "
"2820",2016,"OREGON"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","2,500"," "
"2821",2016,"OREGON"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","20,195,000"," "
"2822",2016,"OREGON"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","232,800"," "
"2823",2016,"OREGON"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","97"," "
"2824",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BOSCALID","128008"," "," "
"2825",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","CAPTAN","81301"," "," "
"2826",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","CYPRODINIL","288202"," "," "
"2827",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FENHEXAMID","90209"," "," "
"2828",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503"," "," "
"2829",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","MYCLOBUTANIL","128857"," "," "
"2830",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100"," "," "
"2831",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","TOTAL"," ","2,700"," "
"2832",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","CLETHODIM","121011"," "," "
"2833",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","CLOPYRALID MONO SALT","117401"," "," "
"2834",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034"," "," "
"2835",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","OXYFLUORFEN","111601"," "," "
"2836",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","SIMAZINE","80807"," "," "
"2837",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","SULFENTRAZONE","129081"," "," "
"2838",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","TERBACIL","12701"," "," "
"2839",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","TOTAL"," "," "," "
"2840",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825"," "," "
"2841",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," "," "
"2842",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","FERRIC SODIUM EDTA","139114"," "," "
"2843",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","MALATHION","57701"," "," "
"2844",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","SPINETORAM","110007"," "," "
"2845",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","TOTAL"," ","800"," "
"2846",2016,"OREGON"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","HYDROGEN PEROXIDE","595"," "," "
